Epoch,MaxActionDiff,MinActionDiff,MeanActionDiff,StdActionDiff,MeanReWeightingFactor,StdReWeightingFactor,MeanMinusStd,MeanPlusStd,Loss
585500,5.9711914,0.005126953,-1684.2043,1.586224,0.99999994,2.5307226,-1685.7905,-1682.6182,-1684.1324
586000,8.119385,0.00048828125,-1684.3762,1.8550298,1,4.6241045,-1686.2312,-1682.5212,-1684.3186
586500,5.3342285,0,-1684.0784,1.7219789,0.99999994,3.2918906,-1685.8003,-1682.3564,-1683.9604
587000,4.856201,0.0014648438,-1684.2898,1.5913087,1,2.8361742,-1685.8811,-1682.6985,-1684.2351
587500,5.3829346,0.0028076172,-1684.1503,1.6701305,1,2.5983088,-1685.8204,-1682.4801,-1684.1189
588000,5.4763184,0,-1684.2422,1.6020663,1,2.095968,-1685.8442,-1682.6401,-1684.0687
588500,4.9643555,0.0056152344,-1684.2258,1.7077498,1.0000001,2.4041507,-1685.9336,-1682.5181,-1684.0696
589000,6.4450684,0.0031738281,-1684.3535,1.7289912,1,6.0335703,-1686.0825,-1682.6245,-1684.2527
589500,6.055786,0.022827148,-1684.1251,1.7873605,1,2.9636474,-1685.9125,-1682.3378,-1684.0515
590000,6.5238037,0.010375977,-1684.1984,1.8559208,1,6.0681586,-1686.0543,-1682.3424,-1684.1453
590500,5.3928223,0.00024414062,-1684.2395,1.7426736,1,3.731244,-1685.9822,-1682.4968,-1684.1862
591000,5.048584,0.00024414062,-1684.185,1.5987866,1,2.2766802,-1685.7838,-1682.5863,-1684.0093
591500,4.9656982,0.0020751953,-1684.1879,1.6784585,0.9999999,2.70794,-1685.8663,-1682.5094,-1684.1035
592000,6.3930664,0.0078125,-1684.0986,1.8538586,1,4.3119183,-1685.9525,-1682.2448,-1683.987
592500,5.5925293,0.0031738281,-1684.1089,1.6622043,1,3.005034,-1685.7711,-1682.4467,-1684.0377
593000,5.5494385,0.00793457,-1684.0756,1.8212967,0.9999999,3.5501747,-1685.8969,-1682.2543,-1684.0638
593500,4.822876,0.010620117,-1683.9803,1.6465672,1,2.7433808,-1685.627,-1682.3337,-1683.902
594000,7.6048584,0.0032958984,-1683.9257,1.6302317,1,3.3767962,-1685.5559,-1682.2954,-1683.9008
594500,4.8947754,0.00390625,-1684.1482,1.6494718,0.99999994,2.2698793,-1685.7976,-1682.4988,-1684.0759
595000,6.083618,0.0059814453,-1684.3492,1.6431019,1,6.0128675,-1685.9923,-1682.7062,-1684.2843
595500,4.6656494,0.0059814453,-1684.1342,1.6912426,1,2.5792067,-1685.8254,-1682.4429,-1684.0652
596000,4.3552246,0.0007324219,-1683.9558,1.5400691,1,1.9857118,-1685.4958,-1682.4158,-1683.9161
596500,6.008423,0.0045166016,-1684.3539,1.7767414,1,5.183364,-1686.1306,-1682.5771,-1684.2687
597000,5.121826,0.0036621094,-1684.0598,1.56912,1,2.0526478,-1685.6289,-1682.4907,-1684.0225
597500,4.970825,0.010864258,-1684.1903,1.7328458,0.99999994,2.9253175,-1685.9231,-1682.4575,-1684.0753
598000,6.4768066,0.00048828125,-1684.1716,1.7120011,0.9999999,6.9516087,-1685.8837,-1682.4596,-1684.1317
598500,4.805298,0.004760742,-1684.027,1.7229959,1,2.8876784,-1685.75,-1682.304,-1683.992
599000,6.135498,0.0014648438,-1684.1294,1.7140424,1,5.4820747,-1685.8434,-1682.4154,-1684.0928
599500,5.6451416,0.010864258,-1684.1498,1.7936662,0.99999994,3.8130355,-1685.9435,-1682.3561,-1684.0835
600000,6.201782,0.009643555,-1684.2091,1.6946748,0.99999994,5.4797583,-1685.9038,-1682.5144,-1684.1626
600500,5.508545,0.0031738281,-1684.3469,1.6649417,1,3.8786042,-1686.0118,-1682.682,-1684.2888
601000,6.1572266,0.0021972656,-1684.1643,1.7579138,1.0000001,4.716746,-1685.9222,-1682.4064,-1684.0404
601500,4.793457,0.0056152344,-1684.0781,1.6233057,1.0000001,3.0398936,-1685.7014,-1682.4548,-1684.0491
602000,4.000244,0.0009765625,-1684.0671,1.5785507,1,1.7666303,-1685.6456,-1682.4886,-1683.9976
602500,5.6411133,0.0012207031,-1684.0022,1.6623122,0.99999994,3.3001268,-1685.6646,-1682.3398,-1683.9524
603000,3.8881836,0.0041503906,-1684.1338,1.4515058,0.99999994,1.852755,-1685.5853,-1682.6823,-1683.9639
603500,5.9819336,0.005859375,-1684.1233,1.6527232,0.99999994,5.5209823,-1685.776,-1682.4706,-1684.0435
604000,5.390869,0.0017089844,-1684.113,1.7990052,1,2.6742787,-1685.912,-1682.3141,-1684.0273
604500,5.3999023,0.012451172,-1684.4148,1.7489079,0.9999999,3.8894908,-1686.1637,-1682.6659,-1684.3386
605000,4.2213135,0.027954102,-1684.1119,1.5006762,1.0000001,2.230664,-1685.6127,-1682.6112,-1684.0347
605500,4.741699,0.0007324219,-1684.1414,1.5367875,1,1.8055512,-1685.6781,-1682.6046,-1684.0798
606000,4.960449,0.041015625,-1684.0168,1.7676165,0.9999999,2.9166193,-1685.7844,-1682.2493,-1683.98
606500,8.57251,0.0026855469,-1684.008,1.8336245,0.99999994,3.2646775,-1685.8417,-1682.1744,-1683.9619
607000,5.3811035,0.005126953,-1684.2532,1.73,0.99999994,3.459971,-1685.9832,-1682.5232,-1684.2129
607500,4.0734863,0.018066406,-1684.1836,1.6141436,1,2.0193667,-1685.7977,-1682.5695,-1684.1394
608000,4.8483887,0.022949219,-1684.1125,1.566759,1,1.9705284,-1685.6793,-1682.5458,-1684.0342
608500,7.6384277,0.01586914,-1684.1255,1.7705615,0.9999999,11.039952,-1685.896,-1682.355,-1684.0717
609000,6.1502686,0.0008544922,-1684.0773,1.627619,1,3.2801948,-1685.7048,-1682.4497,-1683.9368
609500,4.6228027,0.0041503906,-1683.9329,1.5322949,1,1.9077716,-1685.4652,-1682.4005,-1683.9043
610000,6.880371,0.001953125,-1684.2317,1.7055016,1,1.88929,-1685.9371,-1682.5262,-1683.9963
610500,5.8741455,0.00061035156,-1684.0709,1.5842357,0.99999994,2.3836212,-1685.6552,-1682.4867,-1683.9636
611000,5.27417,0.0012207031,-1684.2161,1.6391147,1,3.4864,-1685.8552,-1682.5769,-1684.1646
611500,4.2406006,0.0010986328,-1684.1456,1.502482,1,2.3605795,-1685.6481,-1682.6432,-1684.0928
612000,4.513672,0.004638672,-1684.2854,1.7156032,1,2.420133,-1686.001,-1682.5698,-1684.1787
612500,4.6220703,0.0014648438,-1684.1599,1.7054816,1,2.4631026,-1685.8654,-1682.4545,-1684.1108
613000,6.027832,0.0061035156,-1684.2266,1.643547,1,5.2062864,-1685.8701,-1682.583,-1684.169
613500,5.6307373,0.0345459,-1684.369,1.8679624,1,3.1176622,-1686.2369,-1682.5011,-1684.185
614000,5.135498,0.00024414062,-1684.1704,1.5957379,1,2.4775546,-1685.7661,-1682.5747,-1684.0664
614500,5.557617,0.005859375,-1684.0906,1.6928433,0.9999999,2.4826188,-1685.7834,-1682.3977,-1684.013
615000,5.4160156,0.009033203,-1684.0361,1.6862831,1,3.1651578,-1685.7224,-1682.3499,-1683.9794
615500,4.8096924,0.005004883,-1684.097,1.588963,1,2.1473765,-1685.686,-1682.508,-1684.0745
616000,5.095703,0.0012207031,-1684.2087,1.6575677,0.99999994,2.0781376,-1685.8663,-1682.5511,-1684.092
616500,5.1245117,0.0063476562,-1684.2124,1.7243905,1,2.6334038,-1685.9368,-1682.488,-1684.1089
617000,5.231079,0.0037841797,-1684.1293,1.567595,1.0000002,2.1297753,-1685.6969,-1682.5616,-1683.9879
617500,5.305786,0.012084961,-1684.1144,1.652042,1,3.1434817,-1685.7665,-1682.4623,-1684.0396
618000,5.977051,0.0029296875,-1684.158,1.6855727,1.0000001,4.996883,-1685.8435,-1682.4724,-1684.0483
618500,4.6364746,0.0024414062,-1684.0007,1.6266801,1.0000001,2.444742,-1685.6274,-1682.374,-1683.9692
619000,6.137085,0.0015869141,-1684.1561,1.6831506,1,3.1025655,-1685.8392,-1682.473,-1684.1008
619500,4.6766357,0.012573242,-1684.0739,1.6632236,1,2.6180577,-1685.737,-1682.4106,-1683.9468
620000,5.3968506,0.0010986328,-1684.3092,1.6969008,0.99999994,3.5262554,-1686.0061,-1682.6123,-1684.2491
620500,5.2838135,0.0013427734,-1684.319,1.6485661,0.9999999,3.3919554,-1685.9675,-1682.6704,-1684.124
621000,5.246338,0.0041503906,-1684.2654,1.7503259,1,1.8283801,-1686.0157,-1682.515,-1684.1738
621500,4.2894287,0.0013427734,-1684.2137,1.5364971,1.0000001,2.166089,-1685.7502,-1682.6772,-1684.1536
622000,5.066284,0.008911133,-1684.1154,1.7881736,1,3.1950977,-1685.9036,-1682.3271,-1684.0635
622500,5.6226807,0.014770508,-1684.0829,1.6993209,0.9999999,2.2092843,-1685.7822,-1682.3835,-1684.0421
623000,3.9171143,0.006225586,-1684.3597,1.4370468,1.0000001,2.0355775,-1685.7968,-1682.9227,-1684.2896
623500,6.001953,0.0026855469,-1684.2046,1.7774684,1,4.6435733,-1685.982,-1682.4271,-1684.1335
624000,5.4224854,0.010864258,-1684.0336,1.6974913,0.99999994,2.3372111,-1685.7311,-1682.336,-1683.9772
624500,4.3969727,0.008544922,-1684.3574,1.5711005,1,2.0187008,-1685.9285,-1682.7864,-1684.212
625000,5.019287,0.017089844,-1684.0374,1.8872256,1,2.729995,-1685.9246,-1682.1501,-1683.9641
625500,5.168091,0.009887695,-1684.1307,1.5813624,1,3.4880917,-1685.7122,-1682.5493,-1684.017
626000,5.0803223,0.013671875,-1684.1826,1.6817305,1,3.2730718,-1685.8644,-1682.5009,-1684.1204
626500,5.2888184,0.0126953125,-1684.3301,1.727481,0.99999994,3.490491,-1686.0576,-1682.6025,-1684.2856
627000,5.8146973,0.011230469,-1684.3838,1.7480602,1,4.409712,-1686.1318,-1682.6357,-1684.189
627500,5.3635254,0.0034179688,-1684.1941,1.7187366,0.9999999,3.504208,-1685.9128,-1682.4753,-1684.0066
628000,5.351074,0.011230469,-1684.115,1.6304255,1.0000002,4.013791,-1685.7454,-1682.4846,-1684.0574
628500,5.6241455,0.006958008,-1684.3085,1.6432675,1,4.498228,-1685.9518,-1682.6652,-1684.2383
629000,5.5095215,0.0043945312,-1684.2507,1.6499133,0.99999994,4.1645255,-1685.9006,-1682.6008,-1684.0935
629500,4.8013916,0.0040283203,-1684.068,1.6596805,1,2.8794513,-1685.7277,-1682.4083,-1684.012
630000,4.8863525,0.0028076172,-1684.2118,1.7389575,1,2.7811224,-1685.9508,-1682.4728,-1684.0764
630500,6.1765137,0.0078125,-1684.2188,1.7213184,0.9999999,5.460625,-1685.9401,-1682.4974,-1684.1787
631000,5.4387207,0.011962891,-1683.9551,1.6660823,0.99999994,3.8260615,-1685.6212,-1682.289,-1683.8794
631500,5.0098877,0.012817383,-1684.0543,1.7285321,0.99999994,2.8288653,-1685.7828,-1682.3258,-1683.9989
632000,7.2749023,0.0043945312,-1684.185,1.6967075,1.0000001,10.175154,-1685.8817,-1682.4884,-1684.0322
632500,5.9711914,0.00048828125,-1684.1931,1.6816653,0.9999999,2.266355,-1685.8748,-1682.5115,-1684.073
633000,5.0683594,0.009277344,-1684.0955,1.7220072,1,3.1231804,-1685.8175,-1682.3734,-1684.0012
633500,5.3218994,0.005004883,-1684.3207,1.6004181,0.99999994,2.4512749,-1685.9211,-1682.7202,-1684.2539
634000,5.690796,0.002319336,-1683.8795,1.7768489,1.0000001,3.3429317,-1685.6564,-1682.1027,-1683.8008
634500,4.7156982,0.014770508,-1683.9764,1.6262426,0.99999994,2.7580667,-1685.6027,-1682.3502,-1683.8984
635000,4.4680176,0.0014648438,-1684.1016,1.6142263,1,2.2929397,-1685.7158,-1682.4873,-1683.9119
635500,4.192749,0.00061035156,-1684.2672,1.6384822,1,2.0663736,-1685.9056,-1682.6288,-1684.2131
636000,5.8391113,0.00024414062,-1684.0957,1.7360289,1,2.357958,-1685.8318,-1682.3596,-1684.0516
636500,6.7889404,0.00036621094,-1684.3649,1.6514515,1.0000001,8.248396,-1686.0164,-1682.7134,-1684.2078
637000,5.326172,0.0007324219,-1684.0845,1.6882024,0.99999994,3.6581595,-1685.7727,-1682.3962,-1684.0121
637500,5.744629,0.013916016,-1684.2263,1.827004,1.0000001,3.8853786,-1686.0533,-1682.3993,-1684.1348
638000,6.0671387,0.0043945312,-1684.1663,1.742151,1,4.9627943,-1685.9084,-1682.4241,-1684.0197
638500,5.976074,0.009521484,-1684.199,1.6421218,0.99999994,5.882196,-1685.8411,-1682.5569,-1684.1422
639000,4.590332,0.005859375,-1684.1321,1.5829146,1,2.514531,-1685.715,-1682.5492,-1684.0527
639500,4.7211914,0.001953125,-1684.1836,1.6997954,0.99999994,2.2370465,-1685.8834,-1682.4838,-1684.1201
640000,5.5095215,0.0012207031,-1684.2146,1.6725394,1,4.15442,-1685.8871,-1682.5421,-1684.1538
640500,5.0838623,0.01574707,-1684.3197,1.4973446,0.99999994,3.54283,-1685.817,-1682.8224,-1684.107
641000,5.9294434,0.0026855469,-1684.0916,1.7087015,1,4.3241477,-1685.8003,-1682.3828,-1684.0454
641500,5.1188965,0.012451172,-1684.1499,1.5543847,0.99999994,3.499086,-1685.7043,-1682.5955,-1684.1107
642000,4.953125,0.005859375,-1684.3152,1.6508926,1,3.1478105,-1685.9661,-1682.6643,-1684.2192
642500,4.750244,0.00048828125,-1684.3298,1.5931128,1,2.2037773,-1685.923,-1682.7367,-1684.1964
643000,4.5128174,0.0057373047,-1684.1967,1.6652272,1,2.4832504,-1685.8619,-1682.5314,-1684.1215
643500,6.227051,0.0078125,-1684.1797,1.6738672,1.0000001,6.0868864,-1685.8535,-1682.5059,-1684.0621
644000,5.1191406,0.00048828125,-1684.1836,1.6333954,1,2.5267348,-1685.817,-1682.5502,-1684.1368
644500,5.2822266,0.0009765625,-1684.2319,1.5907556,1,3.6608698,-1685.8226,-1682.6412,-1684.1322
645000,4.4300537,0.00036621094,-1684.2299,1.6580703,1.0000001,2.3161314,-1685.888,-1682.5718,-1684.1569
645500,5.9920654,0.01184082,-1683.9796,1.6233827,1.0000001,1.8080434,-1685.603,-1682.3562,-1683.9553
646000,4.2249756,0.0059814453,-1684.1874,1.5443124,1,2.2052157,-1685.7317,-1682.6431,-1684.136
646500,5.088867,0.04272461,-1684.3167,1.6088216,1.0000001,2.3368733,-1685.9254,-1682.7079,-1684.1855
647000,6.074585,0.012817383,-1684.1115,1.7116038,0.99999994,4.2854214,-1685.823,-1682.3999,-1684.0698
647500,4.534424,0.009033203,-1684.2896,1.7161843,1,2.2175295,-1686.0057,-1682.5734,-1684.2405
648000,6.2072754,0.0007324219,-1684.1975,1.5946008,0.99999994,1.8876753,-1685.7921,-1682.6029,-1684.122
648500,5.0603027,0.0034179688,-1684.1726,1.6317985,1.0000001,2.364933,-1685.8044,-1682.5408,-1684.0596
649000,5.9467773,0.0012207031,-1684.113,1.6748149,0.99999994,5.2882476,-1685.7878,-1682.4382,-1684.0691
649500,6.0411377,0.002319336,-1684.1473,1.6558017,1.0000001,3.6787152,-1685.8031,-1682.4916,-1684.0417
650000,4.938965,0.0061035156,-1684.177,1.7302138,1.0000001,3.1559372,-1685.9072,-1682.4468,-1684.1333
650500,5.625244,0.032226562,-1684.0266,1.7104131,1,4.369257,-1685.737,-1682.3162,-1683.9073
651000,6.0751953,0.0021972656,-1684.2542,1.6772432,1,5.353797,-1685.9314,-1682.5769,-1684.2112
651500,4.2318115,0.00012207031,-1684.1383,1.5118886,1,2.1302562,-1685.6501,-1682.6265,-1684.0066
652000,4.529175,0.007446289,-1684.0819,1.6135713,0.99999994,2.3304234,-1685.6954,-1682.4684,-1684.0378
652500,4.244385,0.0146484375,-1684.3455,1.6463758,1,1.7484933,-1685.9918,-1682.6991,-1684.3201
653000,4.5334473,0.0012207031,-1684.2405,1.6697937,1,2.7230082,-1685.9103,-1682.5707,-1684.1895
653500,4.8658447,0.020874023,-1684.2064,1.779928,1,2.6615627,-1685.9863,-1682.4265,-1684.1049
654000,4.4091797,0.05102539,-1684.1282,1.6757755,0.99999994,2.3304164,-1685.804,-1682.4524,-1684.0822
654500,4.978882,0.021606445,-1684.3336,1.7101896,0.99999994,2.8628674,-1686.0438,-1682.6234,-1684.2014
655000,4.769043,0.022705078,-1684.3193,1.6280587,1,2.8778465,-1685.9474,-1682.6913,-1684.1713
655500,5.364258,0.0056152344,-1684.1277,1.6350104,1,3.7129397,-1685.7627,-1682.4927,-1684.0923
656000,6.9624023,0.010498047,-1684.158,1.6875682,1,8.807972,-1685.8456,-1682.4703,-1684.1111
656500,4.911743,0.002319336,-1684.1718,1.6986625,0.99999994,2.9749975,-1685.8704,-1682.4731,-1683.9628
657000,5.2250977,0.014892578,-1684.1584,1.6552025,1,3.7759001,-1685.8136,-1682.5033,-1684.1205
657500,4.936157,0.004760742,-1684.3834,1.7785015,0.99999994,2.7333322,-1686.1619,-1682.605,-1684.3162
658000,4.7702637,0.0017089844,-1684.4207,1.8238184,1,2.3604062,-1686.2445,-1682.5968,-1684.1873
658500,5.536255,0.061401367,-1684.2931,1.626188,1,2.5939298,-1685.9193,-1682.6669,-1684.2561
659000,5.16626,0.00024414062,-1684.23,1.765039,0.9999999,2.7641864,-1685.995,-1682.465,-1684.1658
659500,5.246704,0.026733398,-1684.1569,1.6748841,0.99999994,2.4447818,-1685.8318,-1682.4819,-1684.0784
660000,4.842407,0.00036621094,-1684.3458,1.7376797,1.0000001,2.608087,-1686.0835,-1682.6082,-1684.2301
660500,5.452881,0.0031738281,-1684.0581,1.5155575,1,4.251658,-1685.5736,-1682.5426,-1683.9977
661000,4.9031982,0.0008544922,-1684.183,1.839346,1,2.6375768,-1686.0223,-1682.3436,-1684.1355
661500,4.378662,0.0021972656,-1684.3208,1.6375335,1.0000001,2.1941807,-1685.9584,-1682.6832,-1684.2781
662000,4.5091553,0.009887695,-1684.0865,1.5837648,0.9999999,2.3661327,-1685.6703,-1682.5028,-1684.0249
662500,5.7509766,0.0017089844,-1684.3799,1.6314802,1,2.6588058,-1686.0114,-1682.7484,-1684.2896
663000,5.293579,0.01184082,-1684.1515,1.6783118,1,3.5415845,-1685.8298,-1682.4731,-1684.1062
663500,5.2907715,0.006591797,-1684.0281,1.5712538,1.0000001,2.024576,-1685.5994,-1682.4568,-1683.9668
664000,5.212036,0.0072021484,-1683.9545,1.7290572,1,3.2669613,-1685.6835,-1682.2255,-1683.906
664500,5.5594482,0.0059814453,-1684.1322,1.6341053,0.99999994,4.103837,-1685.7664,-1682.498,-1684.0571
665000,4.6191406,0,-1684.1274,1.5939708,0.99999994,2.6536665,-1685.7214,-1682.5334,-1684.0339
665500,5.0722656,0.0056152344,-1684.0703,1.6719702,1,3.0672088,-1685.7423,-1682.3983,-1684.0216
666000,4.2990723,0.015380859,-1684.1682,1.578204,1,1.9461842,-1685.7465,-1682.59,-1684.0618
666500,6.4074707,0.0061035156,-1683.9412,1.7594625,0.99999994,2.3206558,-1685.7007,-1682.1816,-1683.866
667000,6.819458,0.008422852,-1684.1329,1.6905591,1,7.3895855,-1685.8235,-1682.4424,-1684.0828
667500,4.8218994,0.0052490234,-1684.0826,1.6189884,1,2.3075066,-1685.7017,-1682.4636,-1684.0339
668000,6.654297,0.004638672,-1684.1516,1.6995288,1,2.094764,-1685.8512,-1682.452,-1684.0984
668500,4.3867188,0.020751953,-1684.0024,1.5873764,0.99999994,2.6502597,-1685.5898,-1682.415,-1683.9365
669000,5.6124268,0.009887695,-1684.4052,1.8372552,0.99999994,3.8726807,-1686.2424,-1682.5679,-1684.2295
669500,5.824463,0.010498047,-1684.186,1.7475384,1,2.7196987,-1685.9336,-1682.4385,-1684.0669
670000,7.3691406,0.0021972656,-1684.0911,1.6940873,0.99999994,2.1734695,-1685.7852,-1682.397,-1683.9614
670500,4.744995,0.007446289,-1684.12,1.6944953,0.9999999,2.8337114,-1685.8145,-1682.4255,-1684.0745
671000,6.087158,0.0029296875,-1684.093,1.6467346,1.0000001,5.9497595,-1685.7397,-1682.4463,-1684.0371
671500,4.859741,0.006225586,-1684.1866,1.6451898,0.99999994,3.1875503,-1685.8318,-1682.5415,-1684.145
672000,5.469116,0.006713867,-1684.1779,1.6660095,1,3.6988313,-1685.8439,-1682.5118,-1684.1128
672500,5.0579834,0.0030517578,-1684.2933,1.597928,1,3.23668,-1685.8912,-1682.6954,-1684.2476
673000,6.1765137,0.0014648438,-1684.4817,1.880316,0.9999998,4.7221603,-1686.362,-1682.6013,-1684.2557
673500,4.5979004,0.0053710938,-1684.105,1.6691703,1,2.2781637,-1685.7742,-1682.4358,-1684.0221
674000,5.6916504,0.011230469,-1684.2981,1.7477946,1,4.35141,-1686.0459,-1682.5503,-1684.1489
674500,5.989868,0.014526367,-1684.308,1.7146019,1,4.7119536,-1686.0226,-1682.5934,-1684.202
675000,6.75708,0.022460938,-1684.1245,1.6104923,1,2.5424664,-1685.735,-1682.514,-1684.0658
675500,4.6297607,0.0018310547,-1684.3702,1.608868,0.99999994,2.828295,-1685.9791,-1682.7614,-1684.2638
676000,4.7019043,0.017333984,-1684.249,1.548553,0.9999999,2.2206495,-1685.7976,-1682.7004,-1684.203
676500,6.7974854,0.01574707,-1684.1183,1.7240458,0.9999999,7.651327,-1685.8423,-1682.3943,-1683.9888
677000,4.235718,0.020385742,-1684.2506,1.6371499,1,2.3421957,-1685.8878,-1682.6134,-1684.0963
677500,4.6812744,0.012084961,-1684.267,1.6904645,1,2.6361248,-1685.9574,-1682.5765,-1684.2312
678000,5.809082,0.00390625,-1684.2495,1.6125134,1,4.964427,-1685.862,-1682.637,-1684.1763
678500,5.0041504,0.0014648438,-1684.394,1.5999647,1.0000001,2.896322,-1685.994,-1682.7941,-1684.3245
679000,5.9992676,0.0087890625,-1684.2087,1.726563,1,5.1170034,-1685.9353,-1682.4822,-1684.135
679500,5.8148193,0.05847168,-1684.1534,1.6586334,1,2.2428024,-1685.8121,-1682.4948,-1684.0815
680000,4.6053467,0.0010986328,-1684.4012,1.690859,1.0000001,2.5868108,-1686.0922,-1682.7103,-1684.2717
680500,4.9387207,0.00048828125,-1684.0952,1.6428852,1.0000001,2.8705385,-1685.7382,-1682.4523,-1684.0464
681000,6.472168,0.004638672,-1684.2124,1.7652379,1,6.445202,-1685.9777,-1682.4471,-1684.1694
681500,7.1518555,0.01977539,-1684.1365,1.7045293,1,2.2511766,-1685.8411,-1682.4319,-1684.0262
682000,4.089966,0.005493164,-1684.2267,1.5184524,1,2.1421535,-1685.7451,-1682.7083,-1684.1638
682500,4.9121094,0.0036621094,-1684.2793,1.6882508,1.0000001,1.8612617,-1685.9675,-1682.5911,-1684.2487
683000,5.0335693,0.0028076172,-1684.308,1.5974807,0.99999994,2.1672316,-1685.9055,-1682.7104,-1684.2319
683500,5.2281494,0.00036621094,-1684.0797,1.5304594,1,3.578017,-1685.6102,-1682.5492,-1684.0356
684000,7.19104,0.0064697266,-1684.1713,1.7682856,1,8.235332,-1685.9396,-1682.403,-1684.0657
684500,5.6779785,0.0061035156,-1683.8628,1.6778367,1,3.3304949,-1685.5406,-1682.1849,-1683.8252
685000,5.177002,0.0031738281,-1684.0891,1.509128,1,3.5336502,-1685.5983,-1682.58,-1683.9275
685500,3.786255,0.012084961,-1684.0641,1.5125782,1.0000001,2.1514988,-1685.5767,-1682.5515,-1683.9324
686000,4.9089355,0.0012207031,-1684.124,1.6536843,1.0000001,2.7994847,-1685.7777,-1682.4703,-1684.0531
686500,4.6904297,0.0078125,-1684.2158,1.6069263,1,2.4118705,-1685.8228,-1682.6089,-1684.1567
687000,5.0549316,0.0026855469,-1684.179,1.6060017,1,3.4414997,-1685.7849,-1682.573,-1684.0604
687500,5.238159,0.0018310547,-1684.0511,1.7500725,0.9999999,3.5118883,-1685.8013,-1682.301,-1684.0037
688000,4.566162,0.013916016,-1684.1638,1.653032,1,2.4436183,-1685.8169,-1682.5107,-1684.114
688500,5.946167,0.0015869141,-1684.3104,1.6528699,1,4.862717,-1685.9633,-1682.6576,-1684.2529
689000,4.3007812,0.01953125,-1684.1343,1.4945145,1.0000001,2.175741,-1685.6288,-1682.6398,-1684.0588
689500,4.8586426,0.00390625,-1684.0745,1.5613734,0.99999994,2.9541564,-1685.6359,-1682.5131,-1684.0015
690000,7.666748,0.022460938,-1684.1965,1.7739815,1.0000001,10.203689,-1685.9705,-1682.4226,-1684.112
690500,5.975464,0.0028076172,-1684.0758,1.7595997,1,4.6004806,-1685.8354,-1682.3162,-1683.9839
691000,4.8588867,0.009521484,-1684.239,1.718793,0.9999999,2.692736,-1685.9578,-1682.5203,-1684.1372
691500,5.6431885,0.0040283203,-1684.1644,1.6988697,0.99999994,2.1948924,-1685.8633,-1682.4656,-1684.0916
692000,4.9505615,0.012084961,-1684.295,1.6336161,1.0000001,2.7233374,-1685.9287,-1682.6614,-1684.229
692500,4.7559814,0.006225586,-1684.1862,1.7372898,1,2.5171869,-1685.9235,-1682.4489,-1684.0734
693000,6.5968018,0.00061035156,-1684.339,1.6192933,1.0000001,2.6254632,-1685.9583,-1682.7197,-1684.2617
693500,6.3449707,0.0021972656,-1684.4246,1.8055887,1,5.7345004,-1686.2301,-1682.619,-1684.2668
694000,5.5004883,0.0031738281,-1684.1797,1.5320563,0.99999994,4.29456,-1685.7118,-1682.6476,-1684.0787
694500,5.1033936,0.00793457,-1684.379,1.6382593,0.99999994,3.1925895,-1686.0173,-1682.7407,-1684.3005
695000,4.869873,0.010253906,-1684.292,1.7320107,0.99999994,1.9295565,-1686.024,-1682.5599,-1684.2284
695500,5.2298584,0.00012207031,-1684.0104,1.6193005,1,3.5071664,-1685.6296,-1682.3911,-1683.9824
